geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037310202,6037310202,2014,1072,1616,1746
1400000US06037310300,6037310300,2014,100,2000,2161
1400000US06037310400,6037310400,2014,570,1174,1268
1400000US06037310501,6037310501,2014,1060,1234,1333
1400000US06037310601,6037310601,2014,1851,1333,1440
1400000US06037310602,6037310602,2014,618,1400,1512
1400000US06037310701,6037310701,2014,995,1037,1120
1400000US06037310703,6037310703,2014,1893,1431,1546
1400000US06037310704,6037310704,2014,1406,1389,1500
1400000US06037310705,6037310705,2014,1581,1389,1500
1400000US06037310800,6037310800,2014,873,1224,1322
1400000US06037310900,6037310900,2014,813,1331,1438
1400000US06037311000,6037311000,2014,617,1222,1320
1400000US06037311100,6037311100,2014,344,1620,1750
1400000US06037311200,6037311200,2014,545,1619,1749
1400000US06037311300,6037311300,2014,480,1512,1633
1400000US06037311400,6037311400,2014,337,1752,1893
1400000US06037311500,6037311500,2014,1423,1525,1647
1400000US06037311601,6037311601,2014,1780,1535,1658
1400000US06037311602,6037311602,2014,1158,1535,1658
1400000US06037311700,6037311700,2014,1076,1422,1536
1400000US06037311801,6037311801,2014,1030,1309,1415
1400000US06037311802,6037311802,2014,1205,1221,1319
1400000US06037320101,6037320101,2014,161,1329,1436
1400000US06037320102,6037320102,2014,288,1329,1436
1400000US06037320201,6037320201,2014,743,983,1062
1400000US06037320202,6037320202,2014,519,1284,1387
1400000US06037320300,6037320300,2014,886,1142,1234
1400000US06037400205,6037400205,2014,100,1975,2134
1400000US06037400206,6037400206,2014,160,1853,2002
1400000US06037400207,6037400207,2014,120,2000,2161
1400000US06037400208,6037400208,2014,25,2000,2161
1400000US06037400209,6037400209,2014,200,2000,2161
1400000US06037400304,6037400304,2014,1138,1441,1557
1400000US06037400402,6037400402,2014,328,1676,1811
1400000US06037400403,6037400403,2014,560,1579,1705
1400000US06037400404,6037400404,2014,116,2000,2161
1400000US06037400501,6037400501,2014,107,1518,1640
1400000US06037400602,6037400602,2014,647,1078,1165
1400000US06037400603,6037400603,2014,461,1413,1526
1400000US06037400605,6037400605,2014,361,1207,1304
1400000US06037400801,6037400801,2014,627,1561,1687
1400000US06037401001,6037401001,2014,89,1132,1223
1400000US06037401002,6037401002,2014,1044,1330,1437
1400000US06037401101,6037401101,2014,1045,1180,1275
1400000US06037401102,6037401102,2014,533,1503,1624
1400000US06037401201,6037401201,2014,207,1590,1718
1400000US06037401202,6037401202,2014,258,1969,2127
1400000US06037401203,6037401203,2014,487,1443,1559
1400000US06037401303,6037401303,2014,48,2000,2161
1400000US06037401304,6037401304,2014,241,2000,2161
1400000US06037401311,6037401311,2014,868,1581,1708
1400000US06037401312,6037401312,2014,377,1189,1284
1400000US06037401500,6037401500,2014,513,1224,1323
1400000US06037401601,6037401601,2014,549,1541,1665
1400000US06037401602,6037401602,2014,907,1314,1419
1400000US06037401705,6037401705,2014,370,944,1020
1400000US06037401706,6037401706,2014,946,1316,1422
1400000US06037401707,6037401707,2014,1054,1193,1289
1400000US06037401801,6037401801,2014,461,1571,1697
1400000US06037401802,6037401802,2014,317,1571,1697
1400000US06037401901,6037401901,2014,117,1221,1319
1400000US06037401902,6037401902,2014,1450,1315,1421
1400000US06037402001,6037402001,2014,572,1296,1400
1400000US06037402002,6037402002,2014,666,968,1046
1400000US06037402101,6037402101,2014,255,1577,1704
1400000US06037402102,6037402102,2014,408,1406,1519
1400000US06037402200,6037402200,2014,823,1106,1194
1400000US06037402301,6037402301,2014,711,1271,1373
1400000US06037402303,6037402303,2014,713,879,950
1400000US06037402304,6037402304,2014,669,892,964
1400000US06037402403,6037402403,2014,211,1403,1516
1400000US06037402404,6037402404,2014,1,2000,2161
1400000US06037402405,6037402405,2014,110,1625,1756
1400000US06037402406,6037402406,2014,626,977,1055
1400000US06037402501,6037402501,2014,830,952,1028
1400000US06037402503,6037402503,2014,681,1096,1184
1400000US06037402504,6037402504,2014,468,1096,1184
1400000US06037402601,6037402601,2014,572,949,1025
1400000US06037402602,6037402602,2014,689,949,1025
1400000US06037402702,6037402702,2014,1257,914,987
1400000US06037402703,6037402703,2014,474,1272,1374
1400000US06037402705,6037402705,2014,89,1431,1546
1400000US06037402706,6037402706,2014,344,1415,1529
1400000US06037402801,6037402801,2014,821,1077,1163
1400000US06037402803,6037402803,2014,462,1194,1290
1400000US06037402804,6037402804,2014,712,1133,1224
1400000US06037402902,6037402902,2014,712,1073,1159
1400000US06037402903,6037402903,2014,504,1222,1320
1400000US06037402904,6037402904,2014,192,1545,1669
1400000US06037403000,6037403000,2014,554,1321,1427
1400000US06037403305,6037403305,2014,180,1899,2051
1400000US06037403316,6037403316,2014,470,1627,1758
1400000US06037403317,6037403317,2014,188,1728,1867
1400000US06037403318,6037403318,2014,314,1585,1712
1400000US06037403319,6037403319,2014,528,1612,1741
1400000US06037403320,6037403320,2014,291,1917,2071
1400000US06037403321,6037403321,2014,273,1680,1815
1400000US06037403323,6037403323,2014,468,1997,2158
1400000US06037403324,6037403324,2014,346,1705,1842
1400000US06037403325,6037403325,2014,283,1874,2024
1400000US06037403326,6037403326,2014,45,2000,2161
1400000US06037403327,6037403327,2014,346,1804,1949
1400000US06037403328,6037403328,2014,326,1984,2143
1400000US06037403401,6037403401,2014,330,1821,1967
1400000US06037403402,6037403402,2014,202,2000,2161
1400000US06037403403,6037403403,2014,,2000,
1400000US06037403404,6037403404,2014,122,2000,2161
1400000US06037403408,6037403408,2014,195,2000,2161
1400000US06037403409,6037403409,2014,278,1735,1874
1400000US06037403500,6037403500,2014,184,2000,2161
1400000US06037403601,6037403601,2014,806,1659,1792
1400000US06037403702,6037403702,2014,240,1702,1839
1400000US06037403703,6037403703,2014,146,1473,1591
1400000US06037403721,6037403721,2014,413,1178,1273
1400000US06037403722,6037403722,2014,912,1126,1216
1400000US06037403801,6037403801,2014,675,1406,1519
1400000US06037403802,6037403802,2014,709,1340,1448
1400000US06037403901,6037403901,2014,210,2000,2161
1400000US06037403902,6037403902,2014,346,1305,1410
1400000US06037404000,6037404000,2014,563,1324,1430
1400000US06037404100,6037404100,2014,422,1421,1535
1400000US06037404201,6037404201,2014,551,1095,1183
1400000US06037404203,6037404203,2014,358,992,1072
1400000US06037404301,6037404301,2014,868,1292,1396
1400000US06037404302,6037404302,2014,170,1182,1277
1400000US06037404401,6037404401,2014,465,1344,1452
1400000US06037404402,6037404402,2014,411,1425,1539
1400000US06037404501,6037404501,2014,246,1253,1354
1400000US06037404503,6037404503,2014,160,1139,1230
1400000US06037404504,6037404504,2014,869,1063,1148
1400000US06037404600,6037404600,2014,108,1099,1187
1400000US06037404701,6037404701,2014,537,1196,1292
1400000US06037404702,6037404702,2014,655,1349,1457
1400000US06037404703,6037404703,2014,394,1136,1227
1400000US06037404804,6037404804,2014,555,1240,1340
1400000US06037404805,6037404805,2014,263,1240,1340
1400000US06037404806,6037404806,2014,585,1292,1396
1400000US06037404901,6037404901,2014,501,1318,1424
1400000US06037404902,6037404902,2014,248,1114,1203
1400000US06037404903,6037404903,2014,204,1353,1462
1400000US06037405001,6037405001,2014,294,1028,1111
1400000US06037405002,6037405002,2014,271,1085,1172
1400000US06037405101,6037405101,2014,495,1249,1349
1400000US06037405102,6037405102,2014,616,1212,1309
1400000US06037405201,6037405201,2014,533,1149,1241
1400000US06037405202,6037405202,2014,584,961,1038
1400000US06037405203,6037405203,2014,294,1339,1446
1400000US06037405301,6037405301,2014,638,1122,1213
1400000US06037405302,6037405302,2014,564,1381,1492
1400000US06037405400,6037405400,2014,250,2000,2161
1400000US06037405500,6037405500,2014,484,1134,1225
1400000US06037405600,6037405600,2014,344,956,1033
1400000US06037405701,6037405701,2014,342,1130,1221
1400000US06037405702,6037405702,2014,632,1338,1445
1400000US06037405800,6037405800,2014,498,1426,1540
1400000US06037405900,6037405900,2014,337,1491,1611
1400000US06037406000,6037406000,2014,466,1602,1731
1400000US06037406101,6037406101,2014,667,1244,1344
1400000US06037406103,6037406103,2014,1807,1101,1190
1400000US06037406201,6037406201,2014,410,1067,1153
1400000US06037406300,6037406300,2014,615,1361,1471
1400000US06037406413,6037406413,2014,328,1252,1352
1400000US06037406500,6037406500,2014,728,1324,1430
1400000US06037406601,6037406601,2014,166,1564,1690
1400000US06037406602,6037406602,2014,420,1491,1611
1400000US06037406701,6037406701,2014,410,1373,1483
1400000US06037406702,6037406702,2014,780,1371,1481
1400000US06037406801,6037406801,2014,289,1328,1435
1400000US06037406903,6037406903,2014,813,1191,1287
1400000US06037407001,6037407001,2014,150,1346,1454
1400000US06037407002,6037407002,2014,179,1753,1894
1400000US06037407101,6037407101,2014,469,1119,1209
1400000US06037407102,6037407102,2014,420,1169,1263
1400000US06037407201,6037407201,2014,163,1337,1444
1400000US06037407202,6037407202,2014,204,1337,1444
1400000US06037407301,6037407301,2014,346,1385,1496
1400000US06037407302,6037407302,2014,146,1512,1633
1400000US06037407400,6037407400,2014,89,1622,1752
1400000US06037407501,6037407501,2014,462,1373,1483
1400000US06037407502,6037407502,2014,303,1248,1348
1400000US06037407601,6037407601,2014,762,1026,1108
1400000US06037407602,6037407602,2014,263,1362,1471
1400000US06037407701,6037407701,2014,689,975,1054
1400000US06037407702,6037407702,2014,460,1423,1537
1400000US06037407801,6037407801,2014,117,1202,1298
1400000US06037407802,6037407802,2014,195,1645,1777
1400000US06037407901,6037407901,2014,136,1463,1580
1400000US06037407902,6037407902,2014,62,1463,1580
1400000US06037408003,6037408003,2014,195,1491,1611
1400000US06037408004,6037408004,2014,428,1272,1374
1400000US06037408005,6037408005,2014,421,1554,1679
1400000US06037408006,6037408006,2014,695,1342,1450
1400000US06037408133,6037408133,2014,900,1401,1513
1400000US06037408134,6037408134,2014,198,1858,2007
1400000US06037408135,6037408135,2014,542,1678,1813
1400000US06037408136,6037408136,2014,227,1703,1840
1400000US06037408137,6037408137,2014,693,1445,1561
1400000US06037408138,6037408138,2014,353,1339,1446
1400000US06037408139,6037408139,2014,205,1153,1246
1400000US06037408140,6037408140,2014,237,1701,1838
1400000US06037408141,6037408141,2014,230,1400,1512
1400000US06037408212,6037408212,2014,281,1556,1681
1400000US06037408213,6037408213,2014,180,1339,1446
1400000US06037408301,6037408301,2014,371,1439,1555
1400000US06037408302,6037408302,2014,187,1351,1459
1400000US06037408303,6037408303,2014,179,1203,1299
1400000US06037408401,6037408401,2014,349,1365,1475
1400000US06037408402,6037408402,2014,71,1195,1291
1400000US06037408503,6037408503,2014,157,2000,2161
1400000US06037408504,6037408504,2014,572,1497,1617
1400000US06037408505,6037408505,2014,120,1821,1967
1400000US06037408623,6037408623,2014,200,1680,1815
1400000US06037408624,6037408624,2014,104,2000,2161
1400000US06037408625,6037408625,2014,143,1981,2140
1400000US06037408626,6037408626,2014,492,1437,1552
1400000US06037408627,6037408627,2014,60,2000,2161
1400000US06037408628,6037408628,2014,548,1477,1596
1400000US06037408629,6037408629,2014,146,2000,2161
1400000US06037408631,6037408631,2014,354,1829,1976
1400000US06037408703,6037408703,2014,193,2000,2161
1400000US06037408705,6037408705,2014,409,1699,1835
1400000US06037408707,6037408707,2014,255,1788,1932
1400000US06037408722,6037408722,2014,171,1632,1763
1400000US06037408724,6037408724,2014,1369,1212,1309
1400000US06037408725,6037408725,2014,676,1358,1467
1400000US06037408800,6037408800,2014,1026,1086,1173
1400000US06037408900,6037408900,2014,784,1488,1608
1400000US06037409000,6037409000,2014,889,1533,1656
1400000US06037409100,6037409100,2014,430,1521,1643
1400000US06037430003,6037430003,2014,64,2000,2161
1400000US06037430004,6037430004,2014,469,1606,1735
1400000US06037430005,6037430005,2014,437,1606,1735
1400000US06037430101,6037430101,2014,1074,1073,1159
1400000US06037430102,6037430102,2014,487,1224,1322
1400000US06037430200,6037430200,2014,151,2000,2161
1400000US06037430301,6037430301,2014,178,2000,2161
1400000US06037430302,6037430302,2014,957,1379,1490
1400000US06037430400,6037430400,2014,239,1619,1749
1400000US06037430501,6037430501,2014,309,1410,1523
1400000US06037430502,6037430502,2014,1585,1434,1549
1400000US06037430600,6037430600,2014,172,2000,2161
1400000US06037430701,6037430701,2014,735,1238,1337
1400000US06037430721,6037430721,2014,499,1435,1550
1400000US06037430723,6037430723,2014,1129,1422,1536
1400000US06037430724,6037430724,2014,1366,1474,1592
1400000US06037430801,6037430801,2014,1512,1462,1579
1400000US06037430802,6037430802,2014,319,1226,1324
1400000US06037430803,6037430803,2014,473,1401,1513
1400000US06037430901,6037430901,2014,993,1341,1449
1400000US06037430902,6037430902,2014,969,1363,1472
1400000US06037431002,6037431002,2014,513,1062,1147
1400000US06037431003,6037431003,2014,846,1325,1431
1400000US06037431004,6037431004,2014,898,1325,1431
1400000US06037431100,6037431100,2014,1165,1140,1232
1400000US06037431200,6037431200,2014,439,1340,1448
1400000US06037431300,6037431300,2014,287,1811,1956
1400000US06037431400,6037431400,2014,347,1524,1646
1400000US06037431501,6037431501,2014,708,1269,1371
1400000US06037431502,6037431502,2014,465,1479,1598
1400000US06037431600,6037431600,2014,292,1030,1113
1400000US06037431701,6037431701,2014,503,1275,1378
1400000US06037431800,6037431800,2014,648,1449,1565
1400000US06037431900,6037431900,2014,666,1130,1221
1400000US06037432001,6037432001,2014,225,1213,1310
1400000US06037432002,6037432002,2014,464,1213,1310
1400000US06037432101,6037432101,2014,293,1599,1727
1400000US06037432102,6037432102,2014,381,1648,1780
1400000US06037432201,6037432201,2014,716,1258,1359
1400000US06037432202,6037432202,2014,539,1288,1391
1400000US06037432300,6037432300,2014,408,1446,1562
1400000US06037432401,6037432401,2014,575,1108,1197
1400000US06037432402,6037432402,2014,1287,1093,1181
1400000US06037432501,6037432501,2014,369,1155,1248
1400000US06037432502,6037432502,2014,603,1156,1249
1400000US06037432601,6037432601,2014,968,1164,1257
1400000US06037432602,6037432602,2014,461,1442,1558
1400000US06037432700,6037432700,2014,650,1138,1229
1400000US06037432801,6037432801,2014,704,791,854
1400000US06037432802,6037432802,2014,1177,974,1052
1400000US06037432901,6037432901,2014,684,1190,1286
1400000US06037432902,6037432902,2014,225,1258,1359
1400000US06037433103,6037433103,2014,948,1048,1133
1400000US06037433200,6037433200,2014,921,1029,1111
1400000US06037433302,6037433302,2014,281,1000,1080
1400000US06037433304,6037433304,2014,1090,1021,1103
1400000US06037433305,6037433305,2014,914,1115,1205
1400000US06037433306,6037433306,2014,509,1167,1261
1400000US06037433307,6037433307,2014,396,1213,1310
1400000US06037433402,6037433402,2014,772,1014,1095
1400000US06037433403,6037433403,2014,922,963,1040
1400000US06037433505,6037433505,2014,668,1122,1212
1400000US06037433506,6037433506,2014,907,971,1049
1400000US06037433601,6037433601,2014,615,1164,1257
1400000US06037433602,6037433602,2014,437,966,1044
1400000US06037433803,6037433803,2014,32,1306,1411
1400000US06037433804,6037433804,2014,841,1127,1217
1400000US06037433901,6037433901,2014,1013,1046,1130
1400000US06037433903,6037433903,2014,510,1141,1232
1400000US06037434001,6037434001,2014,490,1318,1424
1400000US06037434003,6037434003,2014,669,1031,1114
1400000US06037434004,6037434004,2014,233,1274,1376
1400000US06037434100,6037434100,2014,714,1160,1253
1400000US06037460001,6037460001,2014,210,1792,1936
1400000US06037460002,6037460002,2014,63,1792,1936
1400000US06037460101,6037460101,2014,216,1375,1485
1400000US06037460200,6037460200,2014,683,1531,1654
